0.0239 0.724769 0.275233
0.024 0.724779 0.275223
0.0241 0.724789 0.275213
0.0242 0.724799 0.275203
0.0243 0.724809 0.275193
0.0244 0.724819 0.275183
0.0245 0.72483 0.275173
0.0246 0.72484 0.275163
0.0247 0.72485 0.275153
0.0248 0.72486 0.275143
0.0249 0.72487 0.275133
0.025 0.72488 0.275123
0.0251 0.72489 0.275113
0.0252 0.7249 0.275103
0.0253 0.72491 0.275093
0.0254 0.72492 0.275083
0.0255 0.72493 0.275073
0.0256 0.72494 0.275062
0.0257 0.72495 0.275052
0.0258 0.724961 0.275042
0.0259 0.724971 0.275032
0.026 0.724981 0.275022
0.0261 0.724991 0.275012
0.0262 0.725001 0.275002
0.0263 0.725011 0.274992
0.0264 0.725021 0.274982
0.0265 0.725031 0.274971
0.0266 0.725042 0.274961
0.0267 0.725052 0.274951
0.0268 0.725062 0.274941
0.0269 0.725072 0.274931
0.027 0.725082 0.274921
0.0271 0.725092 0.274911
0.0272 0.725102 0.2749
0.0273 0.725113 0.27489
0.0274 0.725123 0.27488
0.0275 0.725133 0.27487
0.0276 0.725143 0.27486
0.0277 0.725153 0.27485
0.0278 0.725164 0.274839
0.0279 0.725174 0.274829
0.028 0.725184 0.274819
0.0281 0.725194 0.274809
0.0282 0.725204 0.274799
0.0283 0.725215 0.274789
0.0284 0.725225 0.274778
0.0285 0.725235 0.274768
0.0286 0.725245 0.274758
0.0287 0.725255 0.274748
0.0288 0.725266 0.274737
0.0289 0.725276 0.274727
0.029 0.725286 0.274717
0.0291 0.725296 0.274707
0.0292 0.725307 0.274696
0.0293 0.725317 0.274686
0.0294 0.725327 0.274676
0.0295 0.725337 0.274666
0.0296 0.725348 0.274655
0.0297 0.725358 0.274645
0.0298 0.725368 0.274635
0.0299 0.725379 0.274625
0.03 0.725389 0.274614
0.0301 0.725399 0.274604
0.0302 0.725409 0.274594
0.0303 0.72542 0.274584
0.0304 0.72543 0.274573
0.0305 0.72544 0.274563
0.0306 0.725451 0.274553
0.0307 0.725461 0.274542
0.0308 0.725471 0.274532
0.0309 0.725482 0.274522
0.031 0.725492 0.274511
0.0311 0.725502 0.274501
0.0312 0.725513 0.274491
0.0313 0.725523 0.27448
0.0314 0.725533 0.27447
0.0315 0.725544 0.27446
0.0316 0.725554 0.274449
0.0317 0.725564 0.274439
0.0318 0.725575 0.274429
0.0319 0.725585 0.274418
0.032 0.725595 0.274408
0.0321 0.725606 0.274398
0.0322 0.725616 0.274387
0.0323 0.725627 0.274377
0.0324 0.725637 0.274366
0.0325 0.725647 0.274356
0.0326 0.725658 0.274346
0.0327 0.725668 0.274335
0.0328 0.725679 0.274325
0.0329 0.725689 0.274314
0.033 0.725699 0.274304
0.0331 0.72571 0.274294
0.0332 0.72572 0.274283
0.0333 0.725731 0.274273
0.0334 0.725741 0.274262
0.0335 0.725752 0.274252
0.0336 0.725762 0.274242
0.0337 0.725773 0.274231
0.0338 0.725783 0.274221
0.0339 0.725793 0.27421
0.034 0.725804 0.2742
0.0341 0.725814 0.274189
0.0342 0.725825 0.274179
0.0343 0.725835 0.274168
0.0344 0.725846 0.274158
0.0345 0.725856 0.274147
0.0346 0.725867 0.274137
0.0347 0.725877 0.274126
0.0348 0.725888 0.274116
0.0349 0.725898 0.274106
0.035 0.725909 0.274095
0.0351 0.725919 0.274085
0.0352 0.72593 0.274074
0.0353 0.72594 0.274064
0.0354 0.725951 0.274053
0.0355 0.725961 0.274042
0.0356 0.725972 0.274032
0.0357 0.725982 0.274021
0.0358 0.725993 0.274011
0.0359 0.726003 0.274
0.036 0.726014 0.27399
0.0361 0.726025 0.273979
0.0362 0.726035 0.273969
0.0363 0.726046 0.273958
0.0364 0.726056 0.273948
0.0365 0.726067 0.273937
0.0366 0.726077 0.273927
0.0367 0.726088 0.273916
0.0368 0.726099 0.273905
0.0369 0.726109 0.273895
0.037 0.72612 0.273884
0.0371 0.72613 0.273874
0.0372 0.726141 0.273863
0.0373 0.726152 0.273852
0.0374 0.726162 0.273842
0.0375 0.726173 0.273831
0.0376 0.726183 0.273821
0.0377 0.726194 0.27381
0.0378 0.726205 0.273799
0.0379 0.726215 0.273789
0.038 0.726226 0.273778
0.0381 0.726237 0.273768
0.0382 0.726247 0.273757
0.0383 0.726258 0.273746
0.0384 0.726268 0.273736
0.0385 0.726279 0.273725
0.0386 0.72629 0.273714
0.0387 0.7263 0.273704
0.0388 0.726311 0.273693
0.0389 0.726322 0.273682
0.039 0.726332 0.273672
0.0391 0.726343 0.273661
0.0392 0.726354 0.27365
0.0393 0.726365 0.27364
0.0394 0.726375 0.273629
0.0395 0.726386 0.273618
0.0396 0.726397 0.273608
0.0397 0.726407 0.273597
0.0398 0.726418 0.273586
0.0399 0.726429 0.273576
0.04 0.726439 0.273565
0.0401 0.72645 0.273554
0.0402 0.726461 0.273543
0.0403 0.726472 0.273533
0.0404 0.726482 0.273522
0.0405 0.726493 0.273511
0.0406 0.726504 0.2735
0.0407 0.726515 0.27349
0.0408 0.726525 0.273479
0.0409 0.726536 0.273468
0.041 0.726547 0.273457
0.0411 0.726558 0.273447
0.0412 0.726568 0.273436
0.0413 0.726579 0.273425
0.0414 0.72659 0.273414
0.0415 0.726601 0.273404
0.0416 0.726612 0.273393
0.0417 0.726622 0.273382
0.0418 0.726633 0.273371
0.0419 0.726644 0.273361
0.042 0.726655 0.27335
0.0421 0.726666 0.273339
0.0422 0.726676 0.273328
0.0423 0.726687 0.273317
0.0424 0.726698 0.273306
0.0425 0.726709 0.273296
0.0426 0.72672 0.273285
0.0427 0.726731 0.273274
0.0428 0.726741 0.273263
0.0429 0.726752 0.273252
0.043 0.726763 0.273242
0.0431 0.726774 0.273231
0.0432 0.726785 0.27322
0.0433 0.726796 0.273209
0.0434 0.726807 0.273198
0.0435 0.726817 0.273187
0.0436 0.726828 0.273176
0.0437 0.726839 0.273166
0.0438 0.72685 0.273155
0.0439 0.726861 0.273144
0.044 0.726872 0.273133
0.0441 0.726883 0.273122
0.0442 0.726894 0.273111
0.0443 0.726905 0.2731
0.0444 0.726915 0.273089
0.0445 0.726926 0.273078
0.0446 0.726937 0.273068
0.0447 0.726948 0.273057
0.0448 0.726959 0.273046
0.0449 0.72697 0.273035
0.045 0.726981 0.273024
0.0451 0.726992 0.273013
0.0452 0.727003 0.273002
0.0453 0.727014 0.272991
0.0454 0.727025 0.27298
0.0455 0.727036 0.272969
0.0456 0.727047 0.272958
0.0457 0.727058 0.272947
0.0458 0.727069 0.272936
0.0459 0.72708 0.272925
0.046 0.727091 0.272914
0.0461 0.727102 0.272903
0.0462 0.727113 0.272892
0.0463 0.727124 0.272881
0.0464 0.727135 0.27287
0.0465 0.727146 0.272859
0.0466 0.727157 0.272848
0.0467 0.727168 0.272837
0.0468 0.727179 0.272826
0.0469 0.72719 0.272815
0.047 0.727201 0.272804
0.0471 0.727212 0.272793
0.0472 0.727223 0.272782
0.0473 0.727234 0.272771
0.0474 0.727245 0.27276
0.0475 0.727256 0.272749
0.0476 0.727267 0.272738
0.0477 0.727278 0.272727
0.0478 0.727289 0.272716
0.0479 0.7273 0.272705
0.048 0.727311 0.272694
0.0481 0.727322 0.272683
0.0482 0.727333 0.272672
0.0483 0.727344 0.272661
0.0484 0.727355 0.27265
0.0485 0.727366 0.272639
0.0486 0.727378 0.272628
0.0487 0.727389 0.272617
0.0488 0.7274 0.272606
0.0489 0.727411 0.272594
0.049 0.727422 0.272583
0.0491 0.727433 0.272572
0.0492 0.727444 0.272561
0.0493 0.727455 0.27255
0.0494 0.727466 0.272539
0.0495 0.727478 0.272528
0.0496 0.727489 0.272517
0.0497 0.7275 0.272506
0.0498 0.727511 0.272494
0.0499 0.727522 0.272483
0.05 0.727533 0.272472
0.0501 0.727544 0.272461
0.0502 0.727556 0.27245
0.0503 0.727567 0.272439
0.0504 0.727578 0.272428
0.0505 0.727589 0.272416
0.0506 0.7276 0.272405
0.0507 0.727611 0.272394
0.0508 0.727623 0.272383
0.0509 0.727634 0.272372
0.051 0.727645 0.272361
0.0511 0.727656 0.272349
0.0512 0.727667 0.272338
0.0513 0.727679 0.272327
0.0514 0.72769 0.272316
0.0515 0.727701 0.272305
0.0516 0.727712 0.272293
0.0517 0.727723 0.272282
0.0518 0.727735 0.272271
0.0519 0.727746 0.27226
0.052 0.727757 0.272248
0.0521 0.727768 0.272237
0.0522 0.72778 0.272226
0.0523 0.727791 0.272215
0.0524 0.727802 0.272204
0.0525 0.727813 0.272192
0.0526 0.727825 0.272181
0.0527 0.727836 0.27217
0.0528 0.727847 0.272159
0.0529 0.727858 0.272147
0.053 0.72787 0.272136
0.0531 0.727881 0.272125
0.0532 0.727892 0.272113
0.0533 0.727904 0.272102
0.0534 0.727915 0.272091
0.0535 0.727926 0.27208
0.0536 0.727937 0.272068
0.0537 0.727949 0.272057
0.0538 0.72796 0.272046
0.0539 0.727971 0.272034
0.054 0.727983 0.272023
0.0541 0.727994 0.272012
0.0542 0.728005 0.272
0.0543 0.728017 0.271989
0.0544 0.728028 0.271978
0.0545 0.728039 0.271967
0.0546 0.728051 0.271955
0.0547 0.728062 0.271944
0.0548 0.728073 0.271932
0.0549 0.728085 0.271921
0.055 0.728096 0.27191
0.0551 0.728107 0.271898
0.0552 0.728119 0.271887
0.0553 0.72813 0.271876
0.0554 0.728142 0.271864
0.0555 0.728153 0.271853
0.0556 0.728164 0.271842
0.0557 0.728176 0.27183
0.0558 0.728187 0.271819
0.0559 0.728199 0.271807
0.056 0.72821 0.271796
0.0561 0.728221 0.271785
0.0562 0.728233 0.271773
0.0563 0.728244 0.271762
0.0564 0.728256 0.27175
0.0565 0.728267 0.271739
0.0566 0.728278 0.271728
0.0567 0.72829 0.271716
0.0568 0.728301 0.271705
0.0569 0.728313 0.271693
0.057 0.728324 0.271682
0.0571 0.728336 0.27167
0.0572 0.728347 0.271659
0.0573 0.728359 0.271648
0.0574 0.72837 0.271636
0.0575 0.728382 0.271625
0.0576 0.728393 0.271613
0.0577 0.728404 0.271602
0.0578 0.728416 0.27159
0.0579 0.728427 0.271579
0.058 0.728439 0.271567
0.0581 0.72845 0.271556
0.0582 0.728462 0.271544
0.0583 0.728473 0.271533
0.0584 0.728485 0.271521
0.0585 0.728496 0.27151
0.0586 0.728508 0.271498
0.0587 0.728519 0.271487
0.0588 0.728531 0.271475
0.0589 0.728543 0.271464
0.059 0.728554 0.271452
0.0591 0.728566 0.271441
0.0592 0.728577 0.271429
0.0593 0.728589 0.271418
0.0594 0.7286 0.271406
0.0595 0.728612 0.271395
0.0596 0.728623 0.271383
0.0597 0.728635 0.271372
0.0598 0.728646 0.27136
0.0599 0.728658 0.271348
0.06 0.72867 0.271337
0.0601 0.728681 0.271325
0.0602 0.728693 0.271314
0.0603 0.728704 0.271302
0.0604 0.728716 0.271291
0.0605 0.728728 0.271279
0.0606 0.728739 0.271267
0.0607 0.728751 0.271256
0.0608 0.728762 0.271244
0.0609 0.728774 0.271233
0.061 0.728786 0.271221
0.0611 0.728797 0.271209
0.0612 0.728809 0.271198
0.0613 0.72882 0.271186
0.0614 0.728832 0.271175
0.0615 0.728844 0.271163
0.0616 0.728855 0.271151
0.0617 0.728867 0.27114
0.0618 0.728879 0.271128
0.0619 0.72889 0.271116
0.062 0.728902 0.271105
0.0621 0.728914 0.271093
0.0622 0.728925 0.271081
0.0623 0.728937 0.27107
0.0624 0.728949 0.271058
0.0625 0.72896 0.271046
0.0626 0.728972 0.271035
0.0627 0.728984 0.271023
0.0628 0.728995 0.271011
0.0629 0.729007 0.271
0.063 0.729019 0.270988
0.0631 0.72903 0.270976
0.0632 0.729042 0.270965
0.0633 0.729054 0.270953
0.0634 0.729066 0.270941
0.0635 0.729077 0.27093
0.0636 0.729089 0.270918
0.0637 0.729101 0.270906
0.0638 0.729112 0.270894
0.0639 0.729124 0.270883
0.064 0.729136 0.270871
0.0641 0.729148 0.270859
0.0642 0.729159 0.270847
0.0643 0.729171 0.270836
0.0644 0.729183 0.270824
0.0645 0.729195 0.270812
0.0646 0.729207 0.2708
0.0647 0.729218 0.270789
0.0648 0.72923 0.270777
0.0649 0.729242 0.270765
0.065 0.729254 0.270753
0.0651 0.729265 0.270742
0.0652 0.729277 0.27073
0.0653 0.729289 0.270718
0.0654 0.729301 0.270706
0.0655 0.729313 0.270694
0.0656 0.729324 0.270683
0.0657 0.729336 0.270671
0.0658 0.729348 0.270659
0.0659 0.72936 0.270647
0.066 0.729372 0.270635
0.0661 0.729384 0.270624
0.0662 0.729395 0.270612
0.0663 0.729407 0.2706
0.0664 0.729419 0.270588
0.0665 0.729431 0.270576
0.0666 0.729443 0.270564
0.0667 0.729455 0.270553
0.0668 0.729466 0.270541
0.0669 0.729478 0.270529
0.067 0.72949 0.270517
0.0671 0.729502 0.270505
0.0672 0.729514 0.270493
0.0673 0.729526 0.270481
0.0674 0.729538 0.27047
0.0675 0.72955 0.270458
0.0676 0.729561 0.270446
0.0677 0.729573 0.270434
0.0678 0.729585 0.270422
0.0679 0.729597 0.27041
0.068 0.729609 0.270398
0.0681 0.729621 0.270386
0.0682 0.729633 0.270374
0.0683 0.729645 0.270363
0.0684 0.729657 0.270351
0.0685 0.729669 0.270339
0.0686 0.729681 0.270327
0.0687 0.729693 0.270315
0.0688 0.729704 0.270303
0.0689 0.729716 0.270291
0.069 0.729728 0.270279
0.0691 0.72974 0.270267
0.0692 0.729752 0.270255
0.0693 0.729764 0.270243
0.0694 0.729776 0.270231
0.0695 0.729788 0.270219
0.0696 0.7298 0.270207
0.0697 0.729812 0.270195
0.0698 0.729824 0.270183
0.0699 0.729836 0.270171
0.07 0.729848 0.270159
0.0701 0.72986 0.270147
0.0702 0.729872 0.270135
0.0703 0.729884 0.270123
0.0704 0.729896 0.270111
0.0705 0.729908 0.270099
0.0706 0.72992 0.270087
0.0707 0.729932 0.270075
0.0708 0.729944 0.270063
0.0709 0.729956 0.270051
0.071 0.729968 0.270039
0.0711 0.72998 0.270027
0.0712 0.729992 0.270015
0.0713 0.730004 0.270003
0.0714 0.730016 0.269991
0.0715 0.730028 0.269979
0.0716 0.730041 0.269967
0.0717 0.730053 0.269955
0.0718 0.730065 0.269943
0.0719 0.730077 0.269931
0.072 0.730089 0.269919
0.0721 0.730101 0.269907
0.0722 0.730113 0.269895
0.0723 0.730125 0.269883
0.0724 0.730137 0.269871
0.0725 0.730149 0.269859
0.0726 0.730161 0.269846
0.0727 0.730173 0.269834
0.0728 0.730186 0.269822
0.0729 0.730198 0.26981
0.073 0.73021 0.269798
0.0731 0.730222 0.269786
0.0732 0.730234 0.269774
0.0733 0.730246 0.269762
0.0734 0.730258 0.26975
0.0735 0.73027 0.269737
0.0736 0.730283 0.269725
0.0737 0.730295 0.269713
0.0738 0.730307 0.269701
0.0739 0.730319 0.269689
0.074 0.730331 0.269677
0.0741 0.730343 0.269665
0.0742 0.730355 0.269652
0.0743 0.730368 0.26964
0.0744 0.73038 0.269628
0.0745 0.730392 0.269616
0.0746 0.730404 0.269604
0.0747 0.730416 0.269592
0.0748 0.730429 0.269579
0.0749 0.730441 0.269567
0.075 0.730453 0.269555
0.0751 0.730465 0.269543
0.0752 0.730477 0.269531
0.0753 0.73049 0.269519
0.0754 0.730502 0.269506
0.0755 0.730514 0.269494
0.0756 0.730526 0.269482
0.0757 0.730538 0.26947
0.0758 0.730551 0.269457
0.0759 0.730563 0.269445
0.076 0.730575 0.269433
0.0761 0.730587 0.269421
0.0762 0.7306 0.269409
0.0763 0.730612 0.269396
0.0764 0.730624 0.269384
0.0765 0.730636 0.269372
0.0766 0.730649 0.26936
0.0767 0.730661 0.269347
0.0768 0.730673 0.269335
0.0769 0.730686 0.269323
0.077 0.730698 0.26931
0.0771 0.73071 0.269298
0.0772 0.730722 0.269286
0.0773 0.730735 0.269274
0.0774 0.730747 0.269261
0.0775 0.730759 0.269249
0.0776 0.730772 0.269237
0.0777 0.730784 0.269224
0.0778 0.730796 0.269212
0.0779 0.730809 0.2692
0.078 0.730821 0.269188
0.0781 0.730833 0.269175
0.0782 0.730846 0.269163
0.0783 0.730858 0.269151
0.0784 0.73087 0.269138
0.0785 0.730883 0.269126
0.0786 0.730895 0.269114
0.0787 0.730907 0.269101
0.0788 0.73092 0.269089
0.0789 0.730932 0.269077
0.079 0.730944 0.269064
0.0791 0.730957 0.269052
0.0792 0.730969 0.269039
0.0793 0.730981 0.269027
0.0794 0.730994 0.269015
0.0795 0.731006 0.269002
0.0796 0.731019 0.26899
0.0797 0.731031 0.268978
0.0798 0.731043 0.268965
0.0799 0.731056 0.268953
0.08 0.731068 0.26894
0.0801 0.731081 0.268928
0.0802 0.731093 0.268916
0.0803 0.731105 0.268903
0.0804 0.731118 0.268891
0.0805 0.73113 0.268878
0.0806 0.731143 0.268866
0.0807 0.731155 0.268854
0.0808 0.731168 0.268841
0.0809 0.73118 0.268829
0.081 0.731192 0.268816
0.0811 0.731205 0.268804
0.0812 0.731217 0.268791
0.0813 0.73123 0.268779
0.0814 0.731242 0.268766
0.0815 0.731255 0.268754
0.0816 0.731267 0.268742
0.0817 0.73128 0.268729
0.0818 0.731292 0.268717
0.0819 0.731305 0.268704
0.082 0.731317 0.268692
0.0821 0.73133 0.268679
0.0822 0.731342 0.268667
0.0823 0.731355 0.268654
0.0824 0.731367 0.268642
0.0825 0.73138 0.268629
0.0826 0.731392 0.268617
0.0827 0.731405 0.268604
0.0828 0.731417 0.268592
0.0829 0.73143 0.268579
0.083 0.731442 0.268567
0.0831 0.731455 0.268554
0.0832 0.731467 0.268542
0.0833 0.73148 0.268529
0.0834 0.731492 0.268517
0.0835 0.731505 0.268504
0.0836 0.731517 0.268492
0.0837 0.73153 0.268479
0.0838 0.731543 0.268466
0.0839 0.731555 0.268454
0.084 0.731568 0.268441
0.0841 0.73158 0.268429
0.0842 0.731593 0.268416
0.0843 0.731605 0.268404
0.0844 0.731618 0.268391
0.0845 0.731631 0.268378
0.0846 0.731643 0.268366
0.0847 0.731656 0.268353
0.0848 0.731668 0.268341
0.0849 0.731681 0.268328
0.085 0.731694 0.268315
0.0851 0.731706 0.268303
0.0852 0.731719 0.26829
0.0853 0.731731 0.268278
0.0854 0.731744 0.268265
0.0855 0.731757 0.268252
0.0856 0.731769 0.26824
0.0857 0.731782 0.268227
0.0858 0.731795 0.268215
0.0859 0.731807 0.268202
0.086 0.73182 0.268189
0.0861 0.731833 0.268177
0.0862 0.731845 0.268164
0.0863 0.731858 0.268151
0.0864 0.731871 0.268139
0.0865 0.731883 0.268126
0.0866 0.731896 0.268113
0.0867 0.731909 0.268101
0.0868 0.731921 0.268088
0.0869 0.731934 0.268075
0.087 0.731947 0.268063
0.0871 0.731959 0.26805
0.0872 0.731972 0.268037
0.0873 0.731985 0.268025
0.0874 0.731997 0.268012
0.0875 0.73201 0.267999
0.0876 0.732023 0.267986
0.0877 0.732036 0.267974
0.0878 0.732048 0.267961
0.0879 0.732061 0.267948
0.088 0.732074 0.267936
0.0881 0.732087 0.267923
0.0882 0.732099 0.26791
0.0883 0.732112 0.267897
0.0884 0.732125 0.267885
0.0885 0.732138 0.267872
0.0886 0.73215 0.267859
0.0887 0.732163 0.267846
0.0888 0.732176 0.267834
0.0889 0.732189 0.267821
0.089 0.732201 0.267808
0.0891 0.732214 0.267795
0.0892 0.732227 0.267783
0.0893 0.73224 0.26777
0.0894 0.732252 0.267757
0.0895 0.732265 0.267744
0.0896 0.732278 0.267732
0.0897 0.732291 0.267719
0.0898 0.732304 0.267706
0.0899 0.732317 0.267693
0.09 0.732329 0.26768
0.0901 0.732342 0.267668
0.0902 0.732355 0.267655
0.0903 0.732368 0.267642
0.0904 0.732381 0.267629
0.0905 0.732393 0.267616
0.0906 0.732406 0.267603
0.0907 0.732419 0.267591
0.0908 0.732432 0.267578
0.0909 0.732445 0.267565
0.091 0.732458 0.267552
0.0911 0.732471 0.267539
0.0912 0.732483 0.267526
0.0913 0.732496 0.267514
0.0914 0.732509 0.267501
0.0915 0.732522 0.267488
0.0916 0.732535 0.267475
0.0917 0.732548 0.267462
0.0918 0.732561 0.267449
0.0919 0.732574 0.267436
0.092 0.732586 0.267423
0.0921 0.732599 0.267411
0.0922 0.732612 0.267398
0.0923 0.732625 0.267385
0.0924 0.732638 0.267372
0.0925 0.732651 0.267359
0.0926 0.732664 0.267346
0.0927 0.732677 0.267333
0.0928 0.73269 0.26732
0.0929 0.732703 0.267307
0.093 0.732716 0.267294
0.0931 0.732729 0.267281
0.0932 0.732741 0.267269
0.0933 0.732754 0.267256
0.0934 0.732767 0.267243
0.0935 0.73278 0.26723
0.0936 0.732793 0.267217
0.0937 0.732806 0.267204
0.0938 0.732819 0.267191
0.0939 0.732832 0.267178
